Date,Close_TSLA,High_TSLA,Low_TSLA,Open_TSLA,Volume_TSLA,Close_BND,High_BND,Low_BND,Open_BND,Volume_BND,Close_SPY,High_SPY,Low_SPY,Open_SPY,Volume_SPY
2015-08-20,16.14533233642578,16.970666885375977,16.126667022705078,16.804000854492188,73587000.0,61.70348358154297,61.74868023892433,61.650746484883335,61.67335056086005,1536900.0,171.9414520263672,175.58309395423404,171.88243765706477,174.08260087738054,194327900.0
2015-08-21,15.38466739654541,16.253332138061523,15.36733341217041,15.733332633972168,98853000.0,61.80140686035156,61.83906882285945,61.673345842710646,61.74867551501203,3459200.0,166.765625,171.91619903379,166.50430499732664,170.05321997358152,346588500.0
2015-08-24,14.591333389282228,15.42666721343994,13.0,13.519332885742188,143724000.0,61.78633117675781,62.09519027316836,61.71853620278575,61.99726228389148,4751800.0,159.7436065673828,166.4705368993585,153.758484764607,158.04923310193374,507244300.0
2015-08-25,14.66866683959961,15.393333435058594,14.607999801635742,15.368000030517578,64909500.0,61.58296203613281,61.71102308548292,61.469964626058655,61.71102308548292,5325500.0,157.8637237548828,164.75924399104267,157.56867774870275,164.7423809116939,369833100.0
2015-08-26,14.989333152770996,15.199999809265137,14.36733341217041,15.195332527160645,74445000.0,61.31926345825195,61.575385382418354,61.281595764800144,61.424726103177306,2742500.0,163.92471313476562,164.20288320742517,158.79099221783673,161.9184311014196,339257000.0
2015-08-27,16.19933319091797,16.316667556762695,15.387332916259766,15.399999618530272,114840000.0,61.40214920043945,61.48501355710647,61.28161713718375,61.29668651873327,2671000.0,167.97943115234375,168.10587210616296,164.55695879950537,166.08273966848148,274143900.0
2015-08-28,16.565332412719727,16.76333236694336,16.10466766357422,16.124000549316406,82705500.0,61.43227767944336,61.57540230988329,61.40214466585478,61.537740353361066,2723900.0,167.9878387451172,168.45990207383537,166.8413937199041,167.3303201282939,160414400.0
2015-08-31,16.604000091552734,16.996667861938477,16.367332458496094,16.374666213989258,70503000.0,61.349395751953125,61.54525166323809,61.34186106389353,61.53018803440195,3103700.0,166.63067626953125,167.86142402257073,166.07431031831769,167.00158690367363,163298800.0
2015-09-01,15.908666610717772,16.399999618530273,15.79800033569336,16.022666931152344,81822000.0,61.49885940551758,61.55169973110886,61.40072325858839,61.43846881650939,2577700.0,161.65708923339844,164.1860106334896,160.78038927822158,162.79509614578382,256000400.0
2015-09-02,16.512666702270508,16.525333404541016,15.985333442687988,16.35333251953125,69438000.0,61.4536018371582,61.5215369663407,61.393211216218255,61.43850130233992,1934700.0,164.72557067871094,164.76772195593378,162.20507350884452,164.05961394177572,160269300.0
2015-09-03,16.3713321685791,16.80533218383789,16.333332061767578,16.804000854492188,62922000.0,61.49885940551758,61.57434476219604,61.4460190799263,61.53659920427504,2503000.0,164.843505859375,166.9509400614566,164.34615447474556,165.44200996962195,152087800.0
2015-09-04,16.1286678314209,16.272666931152344,15.880000114440918,16.05933380126953,55338000.0,61.64984130859375,61.67248634379111,61.50642083262229,61.60455123819904,1213800.0,162.34832763671875,163.4189080076939,161.52221688079993,162.56750906577062,207081000.0
2015-09-08,16.544666290283203,16.610666275024414,16.270000457763672,16.336666107177734,47073000.0,61.49885940551758,61.53659920427504,61.45356934334322,61.53659920427504,1194600.0,166.42837524414062,166.5801172752047,164.52325835315708,165.1723520306672,116025700.0
2015-09-09,16.5939998626709,16.950000762939453,16.553333282470703,16.803333282470703,50862000.0,61.48378372192383,61.57436964203841,61.29506737439286,61.31016790732823,4265400.0,164.20291137695312,168.14803666372728,163.8320135955247,168.02159569991795,149347700.0
2015-09-10,16.565332412719727,16.71466636657715,16.35533332824707,16.48200035095215,40635000.0,61.35551071166992,61.46874176932311,61.35551071166992,61.46874176932311,1889000.0,165.09646606445312,166.25133634948986,163.74770249468142,164.00902238141856,158611100.0
2015-09-11,16.682666778564453,16.682666778564453,16.315332412719727,16.50933265686035,35262000.0,61.48378372192383,61.54417433533355,61.46113868168665,61.51397902862869,1411500.0,165.84671020507812,165.9141496689408,163.98373199631345,164.70026504493737,119691200.0
2015-09-14,16.87933349609375,16.950000762939453,16.64466667175293,16.739999771118164,43363500.0,61.49885940551758,61.56679449877913,61.4762143744304,61.55924999452577,905900.0,165.2313690185547,166.0743432221624,164.74244243693033,166.02376682798845,79452000.0
2015-09-15,16.904666900634766,16.97333335876465,16.633333206176758,16.850000381469727,44002500.0,61.242225646972656,61.44604252284471,61.18938530122171,61.438492256547214,1697300.0,167.29666137695312,167.7434366632105,165.18922592752585,165.73715399927084,113806200.0
2015-09-16,17.483333587646484,17.525333404541016,16.858667373657227,16.869333267211914,66256500.0,61.20449447631836,61.24978456216709,61.14410385574234,61.19694420895472,1579000.0,168.7464599609375,168.9403531626315,167.2544058538588,167.60002813921895,99581600.0
2015-09-17,17.471332550048828,17.700000762939453,17.37933349609375,17.597333908081055,53787000.0,61.551700592041016,61.551700592041016,61.15916751716093,61.17426804420596,1833200.0,168.3672332763672,171.0310348340377,167.9878974591187,168.61170299738802,276046600.0
2015-09-18,17.374666213989258,17.58799934387207,17.166667938232422,17.19733238220215,56446500.0,61.72531127929688,61.7328615422005,61.589435342847445,61.61963063529878,1639800.0,165.61578369140625,168.35274087784168,165.20058738578217,165.83610460096762,223657500.0
2015-09-21,17.613332748413086,18.10466766357422,17.053333282470703,17.59866714477539,91803000.0,61.49885940551758,61.649830118874505,61.45356934334322,61.61209032011705,933800.0,166.47169494628906,167.50545817519043,165.4124991223475,166.45474419280777,105726200.0
2015-09-22,17.395999908447266,17.510000228881836,17.058000564575195,17.268667221069336,54966000.0,61.61212921142578,61.7329047065155,61.58193389786155,61.59702867506007,1444000.0,164.31085205078125,164.7769005699816,163.16691595180137,164.28543239788215,153890900.0
2015-09-23,17.40399932861328,17.472000122070312,17.172000885009766,17.463333129882812,39012000.0,61.61212921142578,61.67251407938704,61.55928885248018,61.64232452499,709000.0,164.0482635498047,164.95492850234584,163.46358535357933,164.4804108154491,92790600.0
2015-09-24,17.541332244873047,17.56333351135254,17.08066749572754,17.302000045776367,51723000.0,61.634796142578125,61.793317275703856,61.6196956008504,61.77821673397613,1454400.0,163.45504760742188,163.9210962225273,161.47223669548188,162.81953029490526,159378800.0
2015-09-25,17.12733268737793,17.79400062561035,17.07666778564453,17.77400016784668,56601000.0,61.52151107788086,61.61964147623972,61.52151107788086,61.596996442708,1134000.0,163.4127197265625,165.23453118054522,162.5314616530039,164.9294822981034,155054800.0
2015-09-28,16.562000274658203,17.319332122802734,16.44066619873047,17.156667709350586,73516500.0,61.68003082275391,61.72532088890024,61.55170512922993,61.61964022844943,1305000.0,159.31146240234375,162.6161599187651,158.99794469092907,162.5059994559949,178515900.0
2015-09-29,16.44333267211914,16.98200035095215,16.36400032043457,16.69733238220215,55548000.0,61.72531127929688,61.808346893747256,61.67247095729783,61.687571483105074,1256600.0,159.4046630859375,160.7773890846672,158.39630701977006,159.5317742887699,159045600.0
2015-09-30,16.559999465942383,16.82666778564453,16.1560001373291,16.799999237060547,73944000.0,61.846134185791016,61.85368445378992,61.71025815764604,61.74045347047459,4432000.0,162.3789520263672,162.54842076318582,160.52323897355902,161.31127441810176,163452000.0
2015-10-01,15.991999626159668,16.566667556762695,15.808667182922363,16.500667572021484,68595000.0,61.87940216064453,61.99286023449331,61.871842520914,61.93991390279286,2023700.0,162.8026580810547,163.1077070311746,160.84526603846774,162.76028765721952,131079000.0
2015-10-02,16.504667282104492,16.51333236694336,15.661999702453612,15.706666946411133,66360000.0,62.11387252807617,62.28027113292893,62.02310493120678,62.15168803206785,1770400.0,165.2345428466797,165.2599625112083,160.25208172489627,160.80287129216686,211003300.0
2015-10-05,16.40999984741211,16.6560001373291,16.275333404541016,16.589332580566406,55348500.0,61.871803283691406,62.03820181299838,61.871803283691406,62.03820181299838,4199900.0,168.1748504638672,168.40364034579613,166.36150801849337,166.47166850416923,126320800.0
2015-10-06,16.097333908081055,16.20199966430664,15.70533275604248,16.0,78378000.0,61.9550666809082,62.01557267378284,61.87186444864626,61.9475012677791,1925300.0,167.59860229492188,168.6069583931938,166.9291964853636,168.03923120543388,110274500.0
2015-10-07,15.46399974822998,15.846667289733888,15.274666786193848,15.775333404541016,102210000.0,61.9550666809082,62.00044761824403,61.87186444864626,61.92481079911119,1871000.0,168.9713592529297,169.3272474239699,167.33595451854197,168.53919917195427,124307300.0
2015-10-08,15.114666938781738,15.381333351135254,14.753999710083008,15.338666915893556,91998000.0,61.85670471191406,62.00041864060129,61.82644884425798,61.96259736335201,1118100.0,170.4966278076172,170.78472594957356,168.276544715228,168.58159360954522,153055200.0
2015-10-09,14.71266746520996,14.958000183105469,14.557332992553713,14.728667259216309,92376000.0,61.849159240722656,61.90210558351002,61.78108784458972,61.78108784458972,1197400.0,170.5983123779297,171.08129893505847,169.9627949035355,170.64068279548317,107069200.0
2015-10-12,14.371999740600586,14.866666793823242,14.351332664489746,14.866000175476074,57544500.0,61.9550666809082,62.00044761824403,61.87186444864626,61.90211455972388,864100.0,170.75929260253906,170.9626498960313,170.24240459885522,170.67455177716087,56395600.0
2015-10-13,14.616666793823242,14.834667205810549,14.075332641601562,14.218667030334473,77572500.0,61.99282455444336,62.02308040810373,61.917187805649455,61.97769951297019,971700.0,169.68313598632812,171.30158997450334,169.51366727538965,170.02207340820507,88038700.0
2015-10-14,14.458666801452637,14.729999542236328,14.362000465393066,14.711333274841309,46566000.0,62.21977996826172,62.21977996826172,62.05337555312168,62.083631425939664,786300.0,168.86965942382812,170.20848415205293,168.57309242728266,169.62380613907015,99106200.0
2015-10-15,14.753999710083008,14.781999588012695,14.24666690826416,14.428667068481444,42663000.0,62.09871673583984,62.18948429620551,62.06846088238463,62.13653799533737,2264300.0,171.4626007080078,171.47106961872288,169.16625880002624,169.53909774564403,134142200.0
2015-10-16,15.133999824523926,15.36533260345459,14.857999801635742,14.869333267211914,65017500.0,62.0760498046875,62.13656153452159,62.05335934867876,62.0684843957792,1241200.0,172.2421417236328,172.25907954256047,171.0982053940117,171.86930283310053,114580100.0
2015-10-19,15.206666946411133,15.40999984741211,14.996000289916992,15.100000381469728,37618500.0,62.0760498046875,62.11387107851285,62.00797843666128,62.083615213595806,840100.0,172.326904296875,172.326904296875,171.2761904080092,171.5897082065081,76523900.0
2015-10-20,14.20199966430664,15.239999771118164,13.466667175292969,15.1813325881958,223500000.0,61.97775650024414,62.00801238172416,61.94750061876411,61.97775650024413,1348200.0,172.10658264160156,172.72514927855775,171.63206506094286,171.88627460190554,78448500.0
2015-10-21,14.005999565124512,14.320667266845703,13.920000076293944,14.13266658782959,62272500.0,62.09120178222656,62.15927895049565,62.04582085052628,62.09120178222656,943500.0,171.03890991210938,172.6827706152304,170.86942827314326,172.53025265572137,102038000.0
2015-10-22,14.114666938781738,14.383333206176758,13.960000038146973,14.104000091552734,42378000.0,62.19706344604492,62.24244435089865,62.09116505019409,62.09116505019409,1101300.0,173.92837524414062,174.14021435051643,171.0388996596954,171.9964036283637,174911700.0
2015-10-23,13.939332962036133,14.356666564941406,13.845999717712402,14.333333015441896,63532500.0,62.03824996948242,62.08363666790041,62.02312491715521,62.08363666790041,1367100.0,175.83493041992188,176.20776932270886,174.80963636689083,175.61462239992647,144442300.0
2015-10-26,14.350666999816896,14.392000198364258,14.0,14.092000007629396,50871000.0,62.10628509521485,62.17435644069059,62.10628509521485,62.12897554370676,1512200.0,175.40281677246094,175.71633457800075,175.0299777985024,175.6570263392177,69033000.0
2015-10-27,14.023332595825195,14.473333358764648,13.833999633789062,14.322667121887209,52791000.0,62.12146759033203,62.23492570843758,62.12146759033202,62.21980065235932,929400.0,175.06385803222656,175.4027954602962,174.3774884064893,174.72490767452285,77905800.0
2015-10-28,14.197333335876465,14.229999542236328,13.886667251586914,14.087332725524902,40929000.0,61.94746398925781,62.15924926367015,61.939898580681394,62.15924926367015,2617300.0,177.05516052246094,177.08058018631095,174.73341169325462,175.40281772403125,135906700.0
2015-10-29,14.108667373657228,14.25,14.042667388916016,14.116666793823242,27075000.0,61.72812271118164,61.87183664245028,61.697866842982094,61.87183664245028,943200.0,176.95346069335938,177.32629962472782,176.42810379714066,176.54673319079114,90525500.0
2015-10-30,13.795332908630373,14.108667373657228,13.592666625976562,14.026666641235352,66583500.0,61.8642692565918,61.8642692565918,61.71298992042639,61.72812073940124,1474100.0,176.1908416748047,177.4703583434629,176.02985479079635,177.1483587161765,131076900.0
2015-11-02,14.252667427062988,14.386667251586914,13.814666748046877,13.928000450134276,58918500.0,61.74224090576172,61.80287793475013,61.704347099643,61.7270845398473,2939200.0,178.27532958984375,178.4702179602522,176.39419716692035,176.52130839690014,86270800.0
2015-11-03,13.890000343322754,14.29599952697754,13.850000381469728,14.256667137145996,124987500.0,61.63614273071289,61.72709829446308,61.59066784017112,61.69677977321302,3997100.0,178.79225158691406,179.3515100741375,177.6906853656172,177.9194752794152,95246100.0
2015-11-04,15.44200038909912,15.515999794006348,15.013333320617676,15.133333206176758,190896000.0,61.67405319213867,61.7271091680057,61.56794124040462,61.689209564100246,3594400.0,178.24989318847656,179.2158789692817,177.7075856085444,179.08878068087284,96224500.0
2015-11-05,15.451333045959473,15.638667106628418,15.279333114624023,15.371999740600586,67452000.0,61.560340881347656,61.67403387478576,61.47696640500411,61.65887172490555,1715400.0,178.0719757080078,178.77528320355773,177.17377982417906,178.309234510165,78408700.0
2015-11-06,15.490667343139648,15.557332992553713,15.300000190734863,15.380000114440918,36679500.0,61.31782150268555,61.4087713053817,61.26476552355678,61.378458559595,1198700.0,177.97872924804688,178.21600093088423,176.63991753908945,177.72453267649314,110471500.0
2015-11-09,15.022000312805176,15.53266716003418,14.95400047302246,15.53266716003418,57763500.0,61.264747619628906,61.34054102728194,61.204110580439945,61.21926694890402,2358300.0,176.31793212890625,177.51270782964448,175.36041520041817,177.36017694483604,131008700.0
2015-11-10,14.43333339691162,14.91333293914795,14.405332565307615,14.898667335510254,69255000.0,61.33294677734375,61.42390231658986,61.27230975117968,61.34052785128053,1421000.0,176.72463989257812,176.75854138747988,175.56376582001522,175.83491313106973,75874600.0
2015-11-11,14.60533332824707,14.631999969482422,14.241999626159668,14.517999649047852,50217000.0,61.34052658081055,61.37084509326464,61.2950517034619,61.34052658081055,1303500.0,176.0298614501953,177.0466867652725,175.96207137190544,176.99584743896398,67846000.0
2015-11-12,14.196000099182127,14.600000381469728,14.177332878112791,14.523332595825195,43738500.0,61.34812545776367,61.439075238854514,61.34812545776367,61.42391886956159,1263900.0,173.57244873046875,175.45358061365067,173.55551091503835,174.97906318899757,121315200.0
2015-11-13,13.812666893005373,14.199333190917969,13.767999649047852,14.196666717529297,51454500.0,61.46180725097656,61.48455047690545,61.40117599649795,61.40117599649795,1583300.0,171.62359619140625,173.4284698460484,171.53886829110488,173.1573224635945,153577100.0
2015-11-16,14.28733253479004,14.33199977874756,13.720000267028809,13.739333152770996,43881000.0,61.46180725097656,61.545181731384055,61.43149451507033,61.48455047690545,949100.0,174.2334442138672,174.2927653767331,171.31853570446503,171.4371780301968,117645200.0
2015-11-17,14.266667366027832,14.399999618530272,14.09333324432373,14.346667289733888,32230500.0,61.530033111572266,61.57550800382417,61.363284129759485,61.41634009827565,1155900.0,174.1063232421875,175.4366660874078,173.60638606154694,174.54695219731732,121123700.0
2015-11-18,14.73799991607666,14.7586669921875,14.16800022125244,14.300000190734863,42178500.0,61.49970245361328,61.53760204478915,61.446646495566505,61.49212137884496,944100.0,176.8687286376953,177.01277769929422,174.546979971221,174.58933745491169,121342500.0
2015-11-19,14.786666870117188,15.079333305358888,14.686667442321776,14.702667236328123,37566000.0,61.58305358886719,61.6209531656796,61.567897227740346,61.60579102188922,1085500.0,176.71615600585938,177.13983414879854,176.41957613394962,176.75004456825693,88220500.0
2015-11-20,14.667332649230955,15.0,14.238666534423828,14.899333000183104,66010500.0,61.56790542602539,61.636117734174526,61.54516220731137,61.636117734174526,1273800.0,177.36016845703125,178.0465250817393,176.97886065770817,177.47879783747914,94011500.0
2015-11-23,14.516667366027832,14.612000465393066,14.312000274658203,14.489999771118164,37893000.0,61.59066009521485,61.628553905012325,61.50728561792808,61.55276050275143,1647300.0,177.1568145751953,177.92789909801064,176.6907659539555,177.41949299908512,64931200.0
2015-11-24,14.550000190734863,14.733332633972168,14.333333015441896,14.357999801635742,37204500.0,61.61337661743164,61.65885148681446,61.583058110288434,61.61337661743164,1361900.0,177.3940887451172,177.8008162455035,175.7502150636118,176.13999181367203,98874400.0
2015-11-25,15.309332847595217,15.388667106628418,14.69200038909912,14.755999565124512,59862000.0,61.6209716796875,61.66644655939449,61.59822845716874,61.64370911954099,904600.0,177.36871337890625,177.72460164682485,177.10602193696974,177.52123138102678,51980100.0
2015-11-27,15.440667152404783,15.483332633972168,15.133999824523926,15.404000282287598,29241000.0,61.651309967041016,61.68920957095067,61.62857251776229,61.674053198987416,516000.0,177.5720672607422,177.7754375225841,176.97892015908306,177.46190675270654,37317800.0
2015-11-30,15.350666999816896,15.618666648864746,15.272000312805176,15.452667236328123,39897000.0,61.6209716796875,61.681602925075055,61.590653165661095,61.64370911954099,6285200.0,176.8348388671875,177.85166413193923,176.7246783792142,177.7330347332121,112822700.0
2015-12-01,15.812666893005373,15.866666793823242,15.403332710266112,15.404000282287598,56010000.0,61.854122161865234,61.8617130438427,61.626268222080405,61.64905245714561,1780200.0,178.5210418701172,178.63968417971043,177.1906990326763,177.47032819893315,97858400.0
2015-12-02,15.465999603271484,15.90666675567627,15.415332794189451,15.800000190734863,44722500.0,61.77821731567383,61.83138830023238,61.7326488084192,61.82379161749957,1413700.0,176.69924926757812,178.792220849332,176.44503973257642,178.47022124302094,108441300.0
2015-12-03,15.513999938964844,15.829999923706056,15.333333015441896,15.6986665725708,44094000.0,61.29965972900391,61.63384384799894,61.2768755017205,61.63384384799894,2510600.0,174.22496032714844,177.22459647326986,173.49623326243832,176.95344913248394,166224200.0
2015-12-04,15.358667373657228,15.5513334274292,15.177332878112791,15.497332572937012,38604000.0,61.542724609375,61.55032128622074,61.36044492704357,61.421206752676255,3815200.0,177.62286376953125,177.91944371367495,174.22496889024697,174.22496889024697,192913900.0
2015-12-07,15.408666610717772,15.708666801452637,15.076666831970217,15.18000030517578,47163000.0,61.64906311035156,61.74020586092861,61.55032947648532,61.565517037631125,1543300.0,176.54673767089844,177.71608088666,175.57226990652353,177.2924026229234,102027100.0
2015-12-08,15.114666938781738,15.25333309173584,14.946666717529297,15.16800022125244,40314000.0,61.66423416137695,61.724990178551415,61.6034723496372,61.709802622899126,1687300.0,175.3604278564453,176.49588248125178,174.36902228735596,174.9706511008893,103372400.0
2015-12-09,14.968000411987305,15.166666984558104,14.714667320251465,15.113332748413086,45867000.0,61.64146041870117,61.71740979901575,61.49715253990708,61.60348283126074,2076900.0,173.9961700439453,176.8263374790196,173.01323346050515,174.71642819707358,162401500.0
2015-12-10,15.137999534606934,15.232666969299316,14.90933322906494,14.980667114257812,31075500.0,61.63392639160156,61.68709159131945,61.618733023355205,61.68709159131945,2004100.0,174.44525146484375,175.76712533110836,173.82668493606755,174.06394368490314,116128900.0
