Date,TSLA_Returns,BND_Returns,SPY_Returns
2015-11-09,-0.030254799225420848,-0.0008655539573322324,-0.009331435987645409
2015-11-10,-0.03918698599624981,0.0011131876056729162,0.0023066727176368484
2015-11-11,0.011916854312549408,0.0001235845310729733,-0.003931418068273462
2015-11-12,-0.028026284636262444,0.00012388020411124856,-0.01396020368067974
2015-11-13,-0.027002902472425205,0.0018530605844047088,-0.011227891023700254
2015-11-16,0.0343645181239427,0.0,0.01520681351735731
2015-11-17,-0.0014463979691022866,0.0011100529523497826,-0.0007296014393405326
2015-11-18,0.033037326654939525,-0.0004929407059474089,0.015866197987911113
2015-11-19,0.0033021410176179433,0.001355309569453178,-0.0008626320379588881
2015-11-20,-0.008070393546729449,-0.0002459794043817576,0.003644332616371093
2015-11-23,-0.010272166508136227,0.00036958654077978714,-0.0011465589123254016
2015-11-24,0.0022961761034103745,0.0003688306340876579,0.0013393454295891338
2015-11-25,0.052187810783939304,0.00012326969682274758,-0.00014304516227370279
2015-11-27,0.008578708564050741,0.0004923370490037549,0.0011465036756597158
2015-11-30,-0.005828773569144019,-0.00049209477251555,-0.004151713751646358
2015-12-01,0.03009640513952827,0.0037836222932294827,0.009535468314567419
2015-12-02,-0.021923391675773174,-0.0012271590564776336,-0.010204918050301881
2015-12-03,0.0031036038358105422,-0.0077463806413283764,-0.014002826558039527
2015-12-04,-0.010012412396462889,0.003965191347645947,0.019502965797796312
2015-12-07,0.003255441103327872,0.0017278809420855357,-0.006058488619061442
2015-12-08,-0.019080150110557748,0.0002460872924903157,-0.006719522717347104
2015-12-09,-0.009703589724369799,-0.0003693185034323587,-0.007779735879846372
2015-12-10,0.011357503870956798,-0.00012222337122502758,0.0025809845169868506
2015-12-11,-0.044259422857554354,0.0027107196624316376,-0.01938089528363318
2015-12-14,0.007188217785247808,-0.004670274439577238,0.0050523273254454715
2015-12-15,0.011483228662796163,-0.001111311006524618,0.010497790373280136
2015-12-16,0.06069926383234869,-0.001112733645041053,0.014632175979233164
2015-12-17,-0.004775935638145823,0.002104012764791552,-0.015238222855395334
2015-12-18,-0.012554042584855152,0.00222233827373719,-0.01781492655075323
2015-12-21,0.009112170445755297,-0.001109293128713329,0.008248573210819288
2015-12-22,-0.011222896648004355,-0.0013566681746265408,0.009074764574057648
2015-12-23,-0.001087238493853948,0.00012395220680838648,0.012383168609121142
2015-12-24,0.003787586036986479,0.0007432488846614849,-0.0016506406148651953
2015-12-28,-0.007026053028503343,0.0,-0.0022848826461714378
2015-12-29,0.035990406607032455,-0.00309370253545882,0.010671851767527052
2015-12-30,0.003794452891639599,0.0006203373274635826,-0.007087634482894956
2015-12-31,0.008064193426244648,0.0019855016683483218,-0.010003098097017382
2016-01-04,-0.06916383417344563,-0.0004956243722913367,-0.013979658192874722
2016-01-05,8.951501876963697e-05,0.001239613298229525,0.0016913409984067318
2016-01-06,-0.019648196488239345,0.004453897608133195,-0.012614076986319334
2016-01-07,-0.015476613580219345,0.00012258640660500753,-0.02399156397597335
2016-01-08,-0.021562746019443413,0.0012321909088430782,-0.0109766546484249
2016-01-11,-0.014928912731952293,-0.004182814584272165,0.0009900012116181856
2016-01-12,0.01019968109607805,0.002594251108361645,0.008068161456037393
2016-01-13,-0.04600657570629507,0.0024649217336130125,-0.02494056652929888
2016-01-14,0.029304524761110118,-0.0012299228786646355,0.016416993298246085
2016-01-15,-0.005771584676250496,0.001723580997921692,-0.021466162545358713
2016-01-19,-0.0013171814898143008,-0.0012293801490024237,0.0013313504142311583
2016-01-20,-0.02940598345394596,0.0011076253971480376,-0.012815390995882137
2016-01-21,0.006391513633018819,-0.0006136888991721268,0.005601711243476748
2016-01-22,0.012901930307042342,-0.0003702373730768427,0.020515324862813156
2016-01-25,-0.030461596504509192,0.0,-0.015116055754267554
2016-01-26,-0.0143598934641187,0.001476385561270721,0.013642771091463723
2016-01-27,-0.028363311180212625,0.0,-0.010882990138551984
2016-01-28,0.00866696594809202,0.0007373197970241829,0.005209011292661492
2016-01-29,0.007907252180474389,0.002944770767105531,0.024377654241333868
2016-02-01,0.030020838930620908,-0.002035445029931693,-0.00036167885892812723
2016-02-02,-0.07190002137704654,0.0034404068287674505,-0.01802226525607098
2016-02-03,-0.050880831302640206,0.0007348728273475214,0.005995079111792645
2016-02-04,0.010664105137480284,0.0007339662944187975,0.0015684180621573507
2016-02-05,-0.0726059800647102,-0.0009785150145595889,-0.01905034183302856
2016-02-08,-0.08985239514773324,0.004283407283150131,-0.013461025429683082
2016-02-09,0.0017568447590106118,-0.00012210991561134588,5.3870935664779296e-05
2016-02-10,-0.03089374112383303,0.0020722847417422585,-0.0008627573791483156
2016-02-11,0.04733064290572564,0.0006082672558680446,-0.013008092689737905
2016-02-12,0.0037881413094784655,-0.0032817473963890897,0.020616968186546902
2016-02-16,0.02734385248001603,-0.0014636479580175665,0.016878603180510376
2016-02-17,0.08706565860035353,-0.0002435969732939025,0.016334334937862627
2016-02-18,-0.011323158733693717,0.0034199189383299355,-0.004095750214829441
2016-02-19,-0.0011392968371775059,-0.0013387974734182517,-0.00046856233742897935
2016-02-22,0.06699479062990088,0.00024290771316359816,0.014479098178313832
2016-02-23,-0.0029818286241702907,0.0006096495790988143,-0.012629577190113483
2016-02-24,0.010101004393246349,0.0007308415689974979,0.004575678193341037
2016-02-25,0.047094914915335906,0.0014610414593552168,0.012111609112193777
2016-02-26,0.015525816600528097,-0.0009723231684420908,-0.002301110824265651
2016-02-29,0.008353468768718564,0.0006076854486360972,-0.007842427303234145
2016-03-01,-0.02907308025957478,-0.0033500532184153053,0.023507014593332043
2016-03-02,0.010678823954508365,-0.0006110038612980873,0.004492367935207797
2016-03-03,0.039290607872446426,0.0004891263336210816,0.003919595268707665
2016-03-04,0.02707681972740761,-0.0004888872060144767,0.0032535020172428375
2016-03-07,0.021140033080220944,-0.0002448071809455499,0.0007982786190654512
2016-03-08,-0.013103370952345372,0.00330341801070011,-0.010917912851957867
2016-03-09,0.030207303417474796,-0.0017074531561822592,0.004939553047412559
2016-03-10,-0.016960525094742773,-0.0004882865151957239,0.0008026622529220262
2016-03-11,0.011307091998520535,-0.0013440381779740163,0.016136989066442453
2016-03-14,0.036867487272411514,0.0022023894934211086,-0.0012824506089653687
2016-03-15,0.014826854254383903,-0.00097682405754429,-0.001629387531684734
2016-03-16,0.01644223390939903,0.003911482455873916,0.005787249174192377
2016-03-17,0.02005139734476491,0.0021910670722524728,0.006343870326962708
2016-03-18,0.02809434045604342,0.0008506024803007772,0.003929853475767908
2016-03-21,0.023975234953553137,-0.001820712156583193,0.0014185956983090442
2016-03-22,-0.01711979903690175,-0.00024368151953435557,-0.000537571814739124
2016-03-23,-0.0497780001823559,0.002189482537067633,-0.006599200434606933
2016-03-24,0.02322759065700808,-0.0012136208817850047,-0.0004430153438430562
2016-03-28,0.011020873910291273,0.0004856139959614758,0.0005907735688011062
2016-03-29,-0.0005646003647661324,0.004129561900209078,0.009249987929502712
2016-03-30,-0.01407897296076599,-0.00036194843356862627,0.004388121397659317
2016-03-31,0.012693337980441255,0.0019349527821193035,-0.0024269926953363052
2016-04-01,0.03403399570678434,0.0011250971284666456,0.006811783209057065
2016-04-04,0.039563979070301736,0.0,-0.003237695178977429
2016-04-05,0.03433343457363125,0.001813894867856769,-0.009988221367825512
2016-04-06,0.038947853163352475,-0.0004836702440288443,0.010921317982190981
2016-04-07,-0.030969800698537053,0.0032600753662612725,-0.011965816685193031
2016-04-08,-0.02772166475041915,-0.0008424937359440277,0.0026969980419127015
2016-04-11,-0.0005998457768249255,-0.00012029504472521602,-0.0023478434587566044
2016-04-12,-0.008402652353309281,-0.0015651626798078855,0.00931309040445294
2016-04-13,0.0270760454618868,0.000602370504750871,0.010100835382467421
2016-04-14,-0.010489893292484176,-0.0008432790438197557,4.803328938129958e-05
2016-04-15,0.010521694235412493,0.0022918186643747784,-0.001105226293135697
2016-04-18,-0.002475334060495493,-0.00036099452103188767,0.0070267107749242275
2016-04-19,-0.02564203697895895,0.000602614040691396,0.00315387657860855
2016-04-20,0.010510619221744344,-0.0027680549092004014,0.0009528182718472333
2016-04-21,-0.006720777009723511,-0.0012071848673546048,-0.0053784258422125975
2016-04-22,0.021990432529629622,-0.000362948006239705,0.0
2016-04-25,-0.007605979610801672,-0.0012084811346811941,-0.0017225352903693647
2016-04-26,0.007624509088934195,-0.001452028370270586,0.0014860434253869403
2016-04-27,-0.008946136908751234,0.003029890276566416,0.002058210927535775
2016-04-28,-0.014952135009967504,0.0018125749726691787,-0.009075637715269536
2016-04-29,-0.028056989923414988,0.000723862271665654,-0.005398968675937477
2016-05-02,0.004319697802968259,-0.001763775393563649,0.007948293882309887
2016-05-03,-0.03920601056164674,0.002782665278328933,-0.00870307098553591
2016-05-04,-0.04201105333661326,0.000362861097730649,-0.005578483571950232
2016-05-05,-0.04955961442777834,0.0018081360551243097,-0.00019510910299502804
2016-05-06,0.016073354609201562,-0.0004814309148133411,0.0036590530305071756
2016-05-09,-0.02796256243720363,0.0007228232487763719,0.0008268279750245355
2016-05-10,-0.0011008885097379961,0.0,0.012433519598689546
2016-05-11,0.0012937597581215154,0.00024014929071669577,-0.009354472134154301
2016-05-12,-0.00803978103371572,0.00012091246535206324,0.0002905518138660579
2016-05-13,0.001592002938870074,0.0010828813608447785,-0.008714194976318979
2016-05-16,0.00327534138207608,-0.0021635393885413023,0.009865296510755517
2016-05-17,-0.01742759842604591,-0.000722404463580073,-0.009333728708909028
2016-05-18,0.03180885470243422,-0.004700430547009304,0.00029271826158572267
2016-05-19,0.01913147353519906,0.0010900225313028589,-0.003464919504306274
2016-05-20,0.02355840619441185,0.0,0.00631744489024455
2016-05-23,-0.01843105074925855,0.00024142937728055536,-0.0013626597092992743
2016-05-24,0.007816075741021722,-0.00048370336560710214,0.012962367200651359
2016-05-25,0.0076637497781955055,-0.0003623520706236283,0.006783096413731204
2016-05-26,0.02522997924071091,0.001694094418242198,0.0002865220764109999
2016-05-27,-0.00923954578720032,-0.0003631908503994863,0.004299492549454609
2016-05-31,0.0008518675345341453,0.0008464923017414971,-0.0019028084446305327
2016-06-01,-0.016440468601288782,0.00035077701578445364,0.002049272328399132
2016-06-02,-0.0027327356754038856,0.00193552380045392,0.0030438223863826774
2016-06-03,0.00013700139934802458,0.006278390334970796,-0.002987046225458645
2016-06-06,0.007717276207808599,-0.00155938814596146,0.005088237675469953
2016-06-07,0.05283668197567204,0.00012081852045442432,0.001561659074648114
2016-06-08,0.013686831518021192,0.0012010102258019906,0.003259201550726676
2016-06-09,-0.026154878987485475,0.0009597984161542339,-0.0013649728854515653
2016-06-10,-0.04608472325253499,0.0009599479975663794,-0.009477598441852586
2016-06-13,-0.004204967396840731,0.00023990530153894518,-0.00771208814648261
2016-06-14,-0.013356605490256523,-0.0001206362994862209,-0.001966736521981094
2016-06-15,0.012746565418183309,0.0022760973676145824,-0.0013938100691092137
2016-06-16,0.0010565546173815221,0.0010755720270705371,0.0029843038800236865
2016-06-17,-0.011288062840889457,-0.001431963450431839,-0.0037241307398689916
2016-06-20,0.019631474173017693,-0.0022719786885103677,0.006439952895383794
2016-06-21,-0.0004096198348979563,-0.00131813251888524,0.002838469357529849
2016-06-22,-0.10450341756812143,0.0003603003922743042,-0.001631197686352892
2016-06-23,-0.001322128315258908,-0.0017990695017529035,0.01302271521424192
2016-06-24,-0.016547827629193046,0.005647323638173329,-0.03590924623485514
2016-06-27,0.027957518513328727,0.005017186909401783,-0.017909647332935763
2016-06-28,0.016318349791359932,0.0011892222286260523,0.018035826491003437
2016-06-29,0.041627392999816326,-0.00035681378358343174,0.017027585066211604
2016-06-30,0.009943412480724279,0.0013070570008275606,0.013645498574907267
2016-07-01,0.019879378262587455,0.0027811182219283914,0.002100531526833427
2016-07-05,-0.011639738141737022,0.003437699308801001,-0.00719314074090327
2016-07-06,0.002149711537805965,0.0017709928160947186,0.005997985936237793
2016-07-07,0.006994990541306034,-0.0016504867395770173,-0.0006201707341270124
2016-07-08,0.0038899525017721537,0.002598444088983687,0.014890374573235832
2016-07-11,0.036903805062947104,-0.0029447855335181794,0.003527069135020877
2016-07-12,-0.0005783013468687592,-0.004017007983744936,0.0072632195410948786
2016-07-13,-0.009436981531152133,0.001779025667692169,-0.00013954348263101046
2016-07-14,-0.004493707690691684,-0.0015391779130781158,0.005583342662260904
2016-07-15,-0.005100971389125797,-0.0032019799819041905,-0.0013417271825220123
2016-07-18,0.026542674288099866,0.00035660445219898307,0.002687305929221173
2016-07-19,-0.004375689688323137,0.001546068898865105,-0.0010167152606186391
2016-07-20,0.013761894071912417,-0.0010689561937121672,0.004163276966585361
2016-07-21,-0.03441934896442955,0.0011896143946046323,-0.0037773778281264825
2016-07-22,0.008027213064534022,0.00011807988709455763,0.00448524132697159
2016-07-25,0.03482249963460071,-0.0005935016503386681,-0.002715942153090789
2016-07-26,-0.002173785411705653,-0.00011837115646384788,0.00046154954547095173
2016-07-27,-0.0044442402825445315,0.002970092285178305,-0.001061139607701933
2016-07-28,0.0092782587991731,-0.0005925172629992481,0.0011545666958650003
2016-07-29,0.0181258915884297,0.003200434606071445,0.001614611024225443
2016-08-01,-0.02035866545145193,-0.003136796892079685,-0.0008289745326359732
2016-08-02,-0.012216845667703868,-0.000950884382286965,-0.006407158795763701
2016-08-03,-0.006205976906180188,0.0,0.002922584351330748
2016-08-04,0.02134724289646428,0.0017831378083792426,0.0010639375491114933
2016-08-05,-0.00251507260151429,-0.003322169596693514,0.008178503729811437
2016-08-08,-0.0168238552332044,0.00011956926846412586,-0.0005954659970076603
2016-08-09,0.012911226187923397,0.002856858370382298,0.0005958207880272237
2016-08-10,-0.014972973712197857,0.0013053800389621895,-0.00247467970255133
2016-08-11,-0.003279367580152681,-0.0026078247620430206,0.00464065775281397
2016-08-12,0.003112321193226242,0.002257706219778166,-0.000868712157927054
2016-08-15,-8.864212814152506e-05,-0.0016598071143223425,0.0028833296460106794
2016-08-16,-0.008776982760304364,-0.0004753206860337311,-0.005157329855866366
2016-08-17,-0.0016546746205348128,0.001544705323576645,0.0018811909597811205
2016-08-18,0.001209501174802119,0.0010679783324842873,0.0022435681081494074
2016-08-19,0.006666333002271596,-0.0020152183162930326,-0.0014618991866742759
2016-08-22,-0.009199968973795603,0.0014256761757489578,-4.5723365531880056e-05
2016-08-23,0.00856766810594789,0.000474470756040013,0.0020136226187295048
2016-08-24,-0.009873672296182745,-0.00011859070227826507,-0.00511492417505377
2016-08-25,-0.007456626175134207,-0.0010668574958447863,-0.0006889172881237027
2016-08-26,-0.004389940220988597,-0.0024925397275623595,-0.001883193958804763
2016-08-29,-0.021773698929720586,0.003450170458137336,0.004924377236893651
2016-08-30,-0.017936898094209286,-0.000830566242897901,-0.0016486962561126361
2016-08-31,0.003170288138355737,-0.0007107812804704183,-0.0028441465244211095
2016-09-01,-0.05301630375559707,0.001380002038279482,4.6048868526105124e-05
2016-09-02,-0.014892723045455414,-0.0014260005719930469,0.004508261886845721
2016-09-06,0.0255334510261378,0.00297476423199039,0.0030222816908356265
2016-09-07,-0.0055218884189791595,0.00011868910167445179,-9.14848180094685e-05
2016-09-08,-0.021565611159450437,-0.0037959636230091576,-0.00228296133114414
2016-09-09,-0.014643244819832146,-0.004406063962748785,-0.023934687682305444
2016-09-12,0.019694523621018867,0.0003589632716325397,0.014347126138878341
2016-09-13,-0.011346487834701158,-0.0028697329552745954,-0.014375384954048553
2016-09-14,0.0018362791436163928,0.0013190402832610193,-0.00037514529090465487
2016-09-15,0.020416452841336197,0.0008385839745363999,0.009992916527232998
2016-09-16,0.02484780383791363,0.000837291698630116,-0.003865593453073246
2016-09-19,0.00457645297210707,-0.0007168762013479713,0.00018745754528581848
2016-09-20,-0.008238786856348712,0.00023877641766278934,4.675235122619803e-05
2016-09-21,0.0028341798567572685,0.002870527311741089,0.011245314555515584
2016-09-22,0.005896172409194822,0.002027362517385445,0.006301858482216982
2016-09-23,0.004941130603694166,-0.0002376718296355218,-0.00547929016463955
2016-09-26,0.007423489184726018,0.001666445091971891,-0.00810237545135939
2016-09-27,-0.015216031256459761,0.0011885384409482391,0.0062082077754694875
2016-09-28,0.002235048163077513,0.0,0.004963497059991884
2016-09-29,-0.027003426930455432,0.00011875955122220283,-0.009047586344719916
2016-09-30,0.016591937232549814,-0.0013057319773656095,0.00754632079705142
2016-10-03,0.047394990482537924,-0.0010601491120225681,-0.002404100246392149
2016-10-04,-0.010715983364832038,-0.0033374435721669204,-0.00509795611197561
2016-10-05,-0.013953932130380098,-0.0016740743791199275,0.0044255457517559105
2016-10-06,-0.03578625635704746,-0.0003598200404794083,0.0006954549196507287
2016-10-07,-0.02184077937114126,0.0008387425982203656,-0.0034293543847014885
2016-10-10,0.02207415798926582,-0.001077647900341816,0.005208294907454336
2016-10-11,-0.004229886150648454,-0.0015585438652973016,-0.012629476662090577
2016-10-12,0.007046466386483541,0.0006004846870499847,0.0013116687059022691
2016-10-13,-0.006302456879140772,0.0012000125596436373,-0.0032751649109786785
2016-10-14,-0.018627583354229316,-0.0020373168537036745,0.0005163173752176231
2016-10-17,-0.01297644435175116,0.002161743496103208,-0.003472239454248127
2016-10-18,0.02650023191602613,0.0013182027268947571,0.006262163413696342
2016-10-19,0.02240090564098618,0.0007187473804866062,0.00266733006916664
2016-10-20,-0.021910099567979402,-0.000599055370151369,-0.0018666146307048104
2016-10-21,0.00497237481730628,0.000837673457322996,0.0004674851392967305
2016-10-24,0.013344029700076643,-0.001434238449846248,0.004252687154235435
2016-10-25,-0.0020714054958987926,0.0,-0.0033503687357979706
2016-10-26,-0.0004941818395456377,-0.0017964920348099156,-0.002007826192740425
2016-10-27,0.008751979915121444,-0.002758587487095343,-0.0026668725212501965
2016-10-28,-0.019802987560840313,-0.0004811123184277344,-0.0029552471534960434
2016-10-31,-0.011201655407329314,0.0010830829638708295,4.7026658641424746e-05
2016-11-01,-0.03509842661102902,-0.0003252000985770609,-0.00724541403823209
2016-11-02,-0.014518503789442305,0.0009640883592303418,-0.006018614899872987
2016-11-03,-0.0031911467456550158,-0.0006014135167599077,-0.0045771813975817865
2016-11-04,0.016753821362995858,0.0018063905500089739,-0.0011016834953154753
2016-11-07,0.013906348645120525,-0.001322958824322984,0.022057125546166567
2016-11-08,0.008954005217394645,-0.0018055220181849574,0.004503789988317353
2016-11-09,-0.025033363190080316,-0.009889425470683277,0.01060188117093519
2016-11-10,-0.02478165808216759,-0.0042630787482937915,0.0024960034046925816
2016-11-11,0.017318643404319323,-0.0018344955788710537,-0.0023052366750012654
2016-11-14,-0.037706827095961515,-0.0037993657195575237,0.0007855279107578106
2016-11-15,0.012785831275338833,0.001353779058812954,0.007802966092383512
2016-11-16,0.0008706682793555576,0.0020877196886675,-0.0018784406616665361
2016-11-17,0.025716307636262092,-0.004045591123568282,0.005140480272791015
2016-11-18,-0.019293934240147914,-0.0024611682708766125,-0.002237242173395493
2016-11-21,-0.0027024465131614273,-0.00012345592260110116,0.007551295912228584
2016-11-22,0.03603947721674805,0.00086387406958921,0.00195336740682972
2016-11-23,0.010304965252273535,-0.002589930095616033,0.0005437508016610249
2016-11-25,0.018173287121064252,0.000371054789085834,0.003715608021764183
2016-11-28,-0.0026950938729077834,0.002348171334121796,-0.004694738544220423
2016-11-29,-0.03339797817354073,0.0007395517211388203,0.0019501236546777267
2016-11-30,-0.0008967014020552222,-0.003449719040133914,-0.00239901632670092
2016-12-01,-0.03970439621692412,-0.003715767176410867,-0.003675408677144887
2016-12-02,-0.002254227571355849,0.0036054184528930833,0.0005007309853490849
2016-12-05,0.029371246552803765,0.0012390660644241436,0.006008733571191804
2016-12-06,-0.0050855909965381585,-0.0001237290192622753,0.003167527431803707
2016-12-07,0.03927898836940713,0.0023512028997765277,0.013080860603314814
2016-12-08,-0.004452545532701246,-0.0019756279538472032,0.002448918981453163
2016-12-09,-0.0005720111783587001,-0.0029691263586602012,0.006040242918796457
2016-12-12,0.0013008438960528945,-0.0011161758388475995,-0.001147828371602988
2016-12-13,0.0297250961802078,0.001117423079490587,0.006673843546258551
2016-12-14,0.0027252272268023514,-0.0050858884603453,-0.008254317400635869
2016-12-15,-0.005586619127426196,-0.0014973899542414237,0.004117142682999342
2016-12-16,0.02485070240083087,0.0008744610264266317,-0.00195546620031839
2016-12-19,0.0011852284519540124,0.0026206630841278944,0.0021771876246221566
2016-12-20,0.029891995782626468,0.00012469668065961947,0.0038576316729079796
2016-12-21,-0.005220520683151042,0.0014936738804913752,-0.002782813450639021
2016-12-22,0.00361092210958347,-0.0006857888419324887,-0.0017273165412157176
2016-12-23,0.023458878645067793,0.0004986270546205596,0.0014643018875435398
2016-12-27,0.029014693821664217,-0.0007469893764692204,0.0024810614765962136
2016-12-28,0.0009565849240520397,0.0024933290134643293,-0.008264323271545915
2016-12-29,-0.02302717301331636,0.002736035070459053,-0.000222962950351957
2016-12-30,-0.0046115136580925364,0.0021088176327681563,-0.0036551425746195187
2017-01-03,0.015442882835696947,0.00012400410338653245,0.007650074440403776
2017-01-04,0.04608509628379487,0.0007428436881360412,0.005949311384615852
2017-01-05,-0.0010573016932267087,0.005070275714864181,-0.0007945572557279679
2017-01-06,0.009966895409707854,-0.003937838365703827,0.0035777703124253435
